Comentario,Autor,URL_Video,Idioma,Fecha_Publicacion_Comentario,Polaridad,Subjetividad
secret service considered it risk to stand on slope and actually stood on slope that wa slopier than that slope make it make fuckin sense,@khush1894,https://www.youtube.com/watch?v=ZtJA9xuzAFE,,22/07/2024 20:10,-0.2,0.39999999999999997
did it with red dot,@CATALA10,https://www.youtube.com/watch?v=ZtJA9xuzAFE,,22/07/2024 20:09,0.0,0.0
dont think it wa staged but it is looking like someone from the other side hired the kid to try because the lack of security and how they didnt shoot until the kid got off like round when they seen him on the roof already look like they waited for him hoping to hit the pres but since missed they were like damn well now we got ta shoot em otherwise it would look bad,@jonm5610,https://www.youtube.com/watch?v=ZtJA9xuzAFE,,22/07/2024 20:09,-0.3416666666666666,0.48055555555555557
staged from the corrupt democrat tar and feather time,@Drew-tj8gz,https://www.youtube.com/watch?v=ZtJA9xuzAFE,,22/07/2024 20:07,-0.5,1.0
this video is incredibly misleading my stock psa shoot sub moa with iron grain at yard hope this help,@ianscottcastillo7709,https://www.youtube.com/watch?v=ZtJA9xuzAFE,,22/07/2024 20:05,0.9,0.9
plus you had perfectly static target which trump wa not way anyone can hit trump in the ear on purpose under the condition at that moment way anyone would attempt it without fear of missing the wrong way,@tonyandmariaaguilar5078,https://www.youtube.com/watch?v=ZtJA9xuzAFE,,22/07/2024 20:04,-0.06666666666666667,0.6166666666666667
but what kind of scope did the shooter have i couldnt find any picture on the internet,@Y_Y_K_K,https://www.youtube.com/watch?v=ZtJA9xuzAFE,,22/07/2024 20:03,0.6,0.9
the little ploink at,@hgrueber38,https://www.youtube.com/watch?v=ZtJA9xuzAFE,,22/07/2024 20:01,-0.1875,0.5
whats the place where u can get flash bang for airsoft,@jasonosborne5947,https://www.youtube.com/watch?v=ZtJA9xuzAFE,,22/07/2024 20:01,0.0,0.0
unfortunately liberal get their fact from hollywood,@ep4414,https://www.youtube.com/watch?v=ZtJA9xuzAFE,,22/07/2024 19:59,-0.5,1.0
i finally learned what moa mean uu thank you,@Vile-Flesh,https://www.youtube.com/watch?v=ZtJA9xuzAFE,,22/07/2024 19:58,-0.15625,0.84375
i knew someone wa going to try and claim this wa staged by pres trump i mean granted the taliban exist but most people dont want to die what did say i want you to shoot at and miss then my guy will end you,@mansfieldtime,https://www.youtube.com/watch?v=ZtJA9xuzAFE,,22/07/2024 19:54,0.09375,0.59375
great video,@sarahvarno,https://www.youtube.com/watch?v=ZtJA9xuzAFE,,22/07/2024 19:53,0.8,0.75
not an expert marksman then an old rem in old rem with just about any x scope would have done the job not to deliberately hit the ear of course i have thought of the assassination of kennedy using crapy rifle at moving target we will probably never know the truth pretty sure that trump would be gone if hadnt been very lucky bad day for democracy potty the counter sniper were asleep prior to the shot at trump,@paulharding1621,https://www.youtube.com/watch?v=ZtJA9xuzAFE,,22/07/2024 19:53,0.09761904761904763,0.5650793650793651
bit of semantics fact are not subject to change available information change but fact are what is actually true truth is not subjective,@overrideFunction,https://www.youtube.com/watch?v=ZtJA9xuzAFE,,22/07/2024 19:49,0.27777777777777773,0.4611111111111111
soooooo this mean someone else took the shot,@Allups50,https://www.youtube.com/watch?v=ZtJA9xuzAFE,,22/07/2024 19:49,-0.3125,0.6875
w,@AlexLovesGaming1234,https://www.youtube.com/watch?v=ZtJA9xuzAFE,,22/07/2024 19:47,0.0,0.0
somebody need to fact check this video you mean to argue that i shouldnt bet my life on kid taking m rushed shot to hit inch margin of error with an assault rifle say it aint so,@johnk5001,https://www.youtube.com/watch?v=ZtJA9xuzAFE,,22/07/2024 19:46,-0.3125,0.6875
they are saying all the pic of the secret service guy are the wrong team it wa the other team that took him out the tree were in the way of the guy u showed maybe,@joshzeek656,https://www.youtube.com/watch?v=ZtJA9xuzAFE,,22/07/2024 19:46,-0.3416666666666666,0.6583333333333333
i have some idiot to link this to lol,@LeviShimmel,https://www.youtube.com/watch?v=ZtJA9xuzAFE,,22/07/2024 19:38,0.0,0.75
the people that need to watch this wont great video,@heyitsedlo,https://www.youtube.com/watch?v=ZtJA9xuzAFE,,22/07/2024 19:38,0.8,0.75
roughly m shot with red dot,@Galvatorrix,https://www.youtube.com/watch?v=ZtJA9xuzAFE,,22/07/2024 19:37,-0.05,0.2
the only thing the attempted assassination do wa put mr trump in the white houseyes i have been hearing rumor that the whole thing wa plannedi just watched another video of how it wa done that they killed the shooter to keep him from talking to people everyone is saying that the entire democratic party had hand in the attempted assassination mr trump is getting too close to winning i know there wa evil and there wa corruption i just didnt think they would try something like that that they cant win fair and square so theyve got to take shot at mr trump the election is pretty much in the bag for mr trumpunless mr trump back down from everything and leavesthey tried to take him out even if doe decide to take off and leave the united state i will not label mr trump a coward him and his family need to come first,@KarenLee-m4o,https://www.youtube.com/watch?v=ZtJA9xuzAFE,,22/07/2024 19:31,0.1103174603174603,0.49265873015873013
amazing the medium hasnt yet published photo of his actual ar obvious it must have had good optic not the standard every day civilian ar,@Gerryy100,https://www.youtube.com/watch?v=ZtJA9xuzAFE,,22/07/2024 19:30,0.26,0.42000000000000004
rip to cory,@eduardo121432,https://www.youtube.com/watch?v=ZtJA9xuzAFE,,22/07/2024 19:29,0.0,0.0
so sick of censored search engine result where doe human need to go to see postmortem photo and other info that infolords have deemed too sensitive for the serf,@Heywood.Jablome,https://www.youtube.com/watch?v=ZtJA9xuzAFE,,22/07/2024 19:27,-0.18482142857142858,0.5580357142857143
bro there is product called stormbag or sum like that it an empty sand bag that suck up water until it full size of sand bag and i wa wondering if it could be used a ballistic protection like normal sandbag,@eemelirytkonen6904,https://www.youtube.com/watch?v=ZtJA9xuzAFE,,22/07/2024 19:23,0.13333333333333333,0.5666666666666667
keep up the great work guy and trump praise god he alive,@AaronEdwards33,https://www.youtube.com/watch?v=ZtJA9xuzAFE,,22/07/2024 19:21,0.45,0.575
trump ear would be missing chunkand he not going to be president,@nytess2,https://www.youtube.com/watch?v=ZtJA9xuzAFE,,22/07/2024 19:19,-0.2,0.05
for all those doctor in chicago based,@WhiteRein,https://www.youtube.com/watch?v=ZtJA9xuzAFE,,22/07/2024 19:18,0.0,0.0
i still cant believe the kid planned this for probably month actually followed through on it but somehow didnt have the sense to get magnified scope got ta be one of the stupidest assassin to ever do it,@NORTH02,https://www.youtube.com/watch?v=ZtJA9xuzAFE,,22/07/2024 19:17,0.0,0.1
those arent the guy who took him out it wa another team on another roof also crook fired eight time also this comment will be deleted lickity split by youtube even though it true,@derrickrr5516,https://www.youtube.com/watch?v=ZtJA9xuzAFE,,22/07/2024 19:16,0.35,0.65
did the shooter have an optic,@doormat85,https://www.youtube.com/watch?v=ZtJA9xuzAFE,,22/07/2024 19:10,0.0,0.0
it not garrandthumb video without charlie,@enkayFPV,https://www.youtube.com/watch?v=ZtJA9xuzAFE,,22/07/2024 19:04,0.0,0.0
i like your tshirt charlie whered you get it,@gregmrotek2567,https://www.youtube.com/watch?v=ZtJA9xuzAFE,,22/07/2024 18:59,0.0,0.0
it wa that damned one armed man,@Megadellicantera,https://www.youtube.com/watch?v=ZtJA9xuzAFE,,22/07/2024 18:54,0.0,0.0
the roof the countersniper wa on is considerably more sloped than every other roof around the secret service are absolutely full of shit,@MaxskiSynths,https://www.youtube.com/watch?v=ZtJA9xuzAFE,,22/07/2024 18:50,0.024999999999999988,0.585
lefty woke liberal making story up,@RobertK1993,https://www.youtube.com/watch?v=ZtJA9xuzAFE,,22/07/2024 18:48,0.0,0.0
i want to know your thought about whether there wa second gunman on the water tower is this feasible,@matthill216,https://www.youtube.com/watch?v=ZtJA9xuzAFE,,22/07/2024 18:47,0.0,0.0
this is an impossible shot this would have to be rehearsed of day on endand wind target unrehearsed movement this wa the favourite caliber of the mafia for executionbut that wa up close to say it wa staged is democratic false fake news any way to say donald j trump had this a put up job is pure crap any thing to remove suspicion from the democrat and their fanatical trump hater,@brianlouishaddock4551,https://www.youtube.com/watch?v=ZtJA9xuzAFE,,22/07/2024 18:47,-0.43047619047619057,0.78
one of my friend wa one of the agent there at the time for the counter sniper response team the first shot went over his partner and his head and the second shot ricocheted and caught some shrapnel in his left thumb i got some pretty gory detail about the whole situation it will be interesting to see what other info come out after the investigation is done,@dcoy158,https://www.youtube.com/watch?v=ZtJA9xuzAFE,,22/07/2024 18:45,0.071875,0.4510416666666666
this wa an extremely well done video that explained everything a simply a you possibly could for people who are not familiar with firearm or ballistics very nicely done that water drop had laughing so hard,@pmedic523,https://www.youtube.com/watch?v=ZtJA9xuzAFE,,22/07/2024 18:45,0.029305555555555557,0.7331349206349206
the holster tho,@sigbeatsmm,https://www.youtube.com/watch?v=ZtJA9xuzAFE,,22/07/2024 18:44,0.0,0.0
finallythe conspiracy theory begun,@bazsika18,https://www.youtube.com/watch?v=ZtJA9xuzAFE,,22/07/2024 18:43,0.0,0.0
for those who think this and other event in the political arena are staged what give why is it so hard to accept that this is real life and that these thing are really happening,@mevsol2447,https://www.youtube.com/watch?v=ZtJA9xuzAFE,,22/07/2024 18:41,-0.0033333333333333327,0.30333333333333334
anyone who ever shot gun should know that hitting target a small a an ear at even yard is pretty fking close to being impossible at yard basically impossible at over yard chance unless youre godsent sniper,@vkmicrov,https://www.youtube.com/watch?v=ZtJA9xuzAFE,,22/07/2024 18:40,-0.3333333333333333,0.85
the ear exploding myththere is video of the bullet putting hole in his ear it wild great video a usual gent trump,@theomegamale5335,https://www.youtube.com/watch?v=ZtJA9xuzAFE,,22/07/2024 18:37,0.21666666666666667,0.4666666666666666
so i just want to say from the counter sniper perspective and the pic i saw the bad guy shouldnt have head,@JRKdelta24,https://www.youtube.com/watch?v=ZtJA9xuzAFE,,22/07/2024 18:35,-0.6999999999999998,0.6666666666666666
i think youre right about there being lack of gunballistics knowledge going around some place this wa great demonstration a far a mythbusting go of course there would still be possibility like shot actually coming that close to trump not having been part of the plan at all the evidence doesnt point that way and i think thats basically impossible but it worth mentioning,@shiretsu,https://www.youtube.com/watch?v=ZtJA9xuzAFE,,22/07/2024 18:32,0.13650793650793655,0.580952380952381
seems like the people calling everyone conspiracy theorist are the never ending conspiracy theorist first russiagate now staged assignation these people are actually insane at this point,@610vegas,https://www.youtube.com/watch?v=ZtJA9xuzAFE,,22/07/2024 18:30,-0.375,0.6666666666666666
there is one thing tho there wa several of the special force with shrapnel wound trump not published anything from his treatment,@thales30,https://www.youtube.com/watch?v=ZtJA9xuzAFE,,22/07/2024 18:30,0.17857142857142858,0.2857142857142857
love this thank you idk there are some who would say it wa staged,@InsidetheBoothTV,https://www.youtube.com/watch?v=ZtJA9xuzAFE,,22/07/2024 18:27,0.5,0.6
in our sight picture we have charles,@andrewfrye1703,https://www.youtube.com/watch?v=ZtJA9xuzAFE,,22/07/2024 18:26,0.0,0.0
here we go again,@Formulabird88,https://www.youtube.com/watch?v=ZtJA9xuzAFE,,22/07/2024 18:21,0.0,0.0
anybody remember the medium saying trump is hitler during trump st term also hand over your gun to the state hand over your gun to hitler,@Bear-Knight,https://www.youtube.com/watch?v=ZtJA9xuzAFE,,22/07/2024 18:20,0.0,0.0
people will jump to conclusion to try and explain away what just happened i think it pretty obvious at this point that the hand of god is written all over this,@johnsmith-pd7lu,https://www.youtube.com/watch?v=ZtJA9xuzAFE,,22/07/2024 18:19,0.125,0.75
the shooter is not thomas crook his name is matthew yearick,@arvint14,https://www.youtube.com/watch?v=ZtJA9xuzAFE,,22/07/2024 18:19,0.0,0.0
plus it le of the shot and more of how did this guy get into the area that close that wa supposed to be scooped out week in advance without being noticed until wa about to shoot plus why would the cop with sniper more accurate than rando with shitty ar see guy about to shoot the president and go i should get down instead of just taking the shot and asking question later or at the very least when went down why didnt radio that there guy with gun and to get the president out of the shot picture,@RossSnyder-y7t,https://www.youtube.com/watch?v=ZtJA9xuzAFE,,22/07/2024 18:15,0.09984126984126984,0.3901587301587301
the shoorter didnt have scope,@DanielBrittain-bj2si,https://www.youtube.com/watch?v=ZtJA9xuzAFE,,22/07/2024 18:08,0.0,0.0
the youtube addition of the reagan attempt disclaimer under this video sum up the utter futility of trying to debunk conspiracy theory when losing they change the discussion and claim win in the face of all evidence,@GryphonBrokewing,https://www.youtube.com/watch?v=ZtJA9xuzAFE,,22/07/2024 18:08,0.4,0.7
the first shot had echo,@Anton-Kant,https://www.youtube.com/watch?v=ZtJA9xuzAFE,,22/07/2024 18:07,0.25,0.3333333333333333
thanks for watching guy hopefully this video wa educational especially with the footage from ballistic high speed what do you think happened during the shooting let know below,@BrandonHerrera,https://www.youtube.com/watch?v=FsvJzfXZI18,,20/07/2024 21:18,0.1525,0.49749999999999994
jeez great word at the end i completely agree from the uk great way to show professionally and scientifically how thing actually happen obviously i understand how bad this could have been the implication and indeed loss of life i condone any act that we mention that happened last week due to this dick head sincerely interesting somewhat fun content guy with you america,@alexwilson6267,https://www.youtube.com/watch?v=FsvJzfXZI18,,22/07/2024 21:12,0.1613636363636364,0.4007575757575758
did you create dei black job with this video,@Selling-McCarthyism,https://www.youtube.com/watch?v=FsvJzfXZI18,,22/07/2024 21:12,-0.16666666666666666,0.43333333333333335
the shooter really had his mind blown,@GraySlicerAnimations,https://www.youtube.com/watch?v=FsvJzfXZI18,,22/07/2024 21:11,0.2,0.2
wait so doe all of twitter think that every ar is chambered in bmg,@ryujinjaeger666,https://www.youtube.com/watch?v=FsvJzfXZI18,,22/07/2024 21:10,0.0,0.0
crook wa the patsy in this there wa another fella who had previous encounter with authority the van they say crook drove with arizona plate wa the exact model the other fella dad owns crook drove his car to the store where bought foot step ladder the ladder used in all the picture is or footer ironically the picture of the shooter they show on the roof look exactly like the other fella crook had short hair and the pic i seen the shooter long hair like the other fella if you look closely at the pic you can clearly tell it wa the other fella on the roof i use to be carpenter youll have hard time finding foot stepladder ive never seen one they are made in foot increment and footer they said crook wa on shooting team in high school the school record of him on the team associate degree in engineering funny how one is questioning his college mate the mystery man on the water tower i believe is the other fella buddy pay attention think the rat have been put in charge of guarding the cheese,@rapala6780,https://www.youtube.com/watch?v=FsvJzfXZI18,,22/07/2024 21:10,-0.008809523809523809,0.4076190476190476
trump is hesuit and wa taught kabalah is believed by highest level occultist to be the latest incarnation of st germaine aka lucifer i dont care if it wa real bullet if they really tried to kill him or wgat all i kbow is is one of the leader of the second beast world order of revelation and false prophet performing false miracle,@aidenp.s.9197,https://www.youtube.com/watch?v=FsvJzfXZI18,,22/07/2024 21:08,0.016666666666666625,0.43333333333333335
crazy how long they took to take him out especially with that setup you mentioned,@lemini4k,https://www.youtube.com/watch?v=FsvJzfXZI18,,22/07/2024 21:07,-0.21666666666666667,0.7666666666666666
now downscale this to blank pneumatic linear solenoid some hidden wire and body harness foley editor and some digital fx the result could be far more dramatic than this video demonstrates though those ear shot would have been really hard to do did brandon raid university physic department it amazing both for wildlife and lab science how far ultra high speed photography come relatively quickly compared to the k fps camera not that many year ago itd be interesting to see version of this in convenient short packet without the humorous but fact filled commentary a news background info clip available for tv station to license tv could use that kind of reality check which theyre not inclined to produce themselves just imagine all those dangerous high capacity single shot bolt action what colorful deceptive adjective fit here rifle this also fill in detail i did not see on msm news about the technical aspect of why some jerk kid came so close and yet so far,@lokiva8540,https://www.youtube.com/watch?v=FsvJzfXZI18,,22/07/2024 21:06,0.16116300366300365,0.5411263736263736
now show what might have happened if trump didnt turn his head at the right moment it scary to even imagine what damage that might have done,@JuicyTaz201,https://www.youtube.com/watch?v=FsvJzfXZI18,,22/07/2024 21:06,-0.10714285714285715,0.7678571428571428
there wa witness who said that the secret service blew his head off i thought that wa figure of speech until now,@RosieGamgee,https://www.youtube.com/watch?v=FsvJzfXZI18,,22/07/2024 21:06,-0.4,0.7
the bad guy in this story is the average american democrat voter unfortunately,@jessepartridge5613,https://www.youtube.com/watch?v=FsvJzfXZI18,,22/07/2024 21:06,-0.33749999999999997,0.5166666666666666
i know it ridiculous i dont support the idea but what u your answer to people who say it wa shard of glass from the teleprompter,@lizardmechanic8785,https://www.youtube.com/watch?v=FsvJzfXZI18,,22/07/2024 21:06,-0.3333333333333333,1.0
that lego sound effect,@RikusentaiOfficial,https://www.youtube.com/watch?v=FsvJzfXZI18,,22/07/2024 21:05,0.4,0.4
this video is almost a ridiculous a the motor oil you put in your hair given the fact neither you or anyone on x they rename the site fyi all the information from the site in pa so anything they post or this is just your opinion,@blah426,https://www.youtube.com/watch?v=FsvJzfXZI18,,22/07/2024 21:05,-0.3333333333333333,1.0
there is way it wa trump idea anyone who been to the range know how hard it is to play like that not in the real world,@highgatehandyman6479,https://www.youtube.com/watch?v=FsvJzfXZI18,,22/07/2024 21:03,-0.04583333333333334,0.42083333333333334
lol bye career,@Mattloo42,https://www.youtube.com/watch?v=FsvJzfXZI18,,22/07/2024 21:03,0.8,0.7
very interesting i think your first shot which barely nicked the ear is what happened trump wa seen the day after the shooting and on monday without bandage and apparently had gotten suture to repair the would if the bullet had punched hole in the ear cartilage i dont know if your gelatin accurately simulates cartilage surely would have required suture or even plastic surgery is my guess a to the shot on the assassin whoa the super slomo is incredible dont get shot in the head with cal rifle kid or any gun,@jpatrickdowns,https://www.youtube.com/watch?v=FsvJzfXZI18,,22/07/2024 21:03,0.39166666666666666,0.5652777777777778
love this exactly about the medium aka fake news thats why i only care about the weather and especially when that is all they can talk about for the rest of the month,@PenelopePitstop069,https://www.youtube.com/watch?v=FsvJzfXZI18,,22/07/2024 21:02,0.05,0.77
can you count shot and tell which shot came from which gun obviously secret service director at congress avoided every question how many casing on roof i count shot and director today claimed only one from agent that leaf casing on roof people hit missing lr iron bb gun sight can hit at yard,@patricknorton9948,https://www.youtube.com/watch?v=FsvJzfXZI18,,22/07/2024 21:02,-0.02500000000000001,0.5625
disgusting people disgusting message disgusting video,@giovannitoscani7789,https://www.youtube.com/watch?v=FsvJzfXZI18,,22/07/2024 21:02,-1.0,1.0
didnt even try the actual shot wtf,@rafaeloller8752,https://www.youtube.com/watch?v=FsvJzfXZI18,,22/07/2024 21:01,-0.25,0.55
lmao the wig,@Maybeyoudorho,https://www.youtube.com/watch?v=FsvJzfXZI18,,22/07/2024 21:01,0.6,1.0
believe in affordable grocery if you believe the donald bought one f cucumber in his life besides you all look welloff some of you with money left to get load of nice tat make yourself great again,@segercliffhanger,https://www.youtube.com/watch?v=FsvJzfXZI18,,22/07/2024 21:01,0.4666666666666666,0.5833333333333334
crazy how quick the so called fact checker and the anti gun bot are to become gun expert and come up with the dumbest conspiracy theory ive heard in my whole life,@Stormyy6310,https://www.youtube.com/watch?v=FsvJzfXZI18,,22/07/2024 21:00,-0.022222222222222216,0.6
everyone getting wet panty over their firearm knowledge not f up on all level at all psycho,@Cunning.Stunt7,https://www.youtube.com/watch?v=FsvJzfXZI18,,22/07/2024 20:59,-0.1,0.4
thanks for some actual science the web is full of b from stupid people that do not even own rifle and thank you stupid people that think gun should be banned lol now only cop we all trust cop and bad guy will have gun,@jimputnam2044,https://www.youtube.com/watch?v=FsvJzfXZI18,,22/07/2024 20:59,-0.03888888888888885,0.6907407407407408
where do you even find the picture of the shooter dead body,@bizzarepage7225,https://www.youtube.com/watch?v=FsvJzfXZI18,,22/07/2024 20:59,-0.2,0.4
shit,@billplunk8532,https://www.youtube.com/watch?v=FsvJzfXZI18,,22/07/2024 20:59,-0.2,0.8
anyone who think it wa staged an iq of vegetable,@Thismanisright,https://www.youtube.com/watch?v=FsvJzfXZI18,,22/07/2024 20:58,0.0,0.0
i know literally nothing about gun but who tf talk about an ar like that lol,@Alpatrixx,https://www.youtube.com/watch?v=FsvJzfXZI18,,22/07/2024 20:57,0.8,0.7
thank you brandon even michael cohen expressed skepticism that t ear wasnt completely torn off i had to correct him in rare comment nice to see someone who more than clue show what really would happen,@jimmorkill9905,https://www.youtube.com/watch?v=FsvJzfXZI18,,22/07/2024 20:56,0.33999999999999997,0.6
youre at the desperado love matt video too great demo,@HML1958,https://www.youtube.com/watch?v=FsvJzfXZI18,,22/07/2024 20:56,0.65,0.675
nameless nerd and virgin should be the official name of all criminal,@johndoyle3816,https://www.youtube.com/watch?v=FsvJzfXZI18,,22/07/2024 20:56,-0.45,0.7250000000000001
every crusty something they tried to shooted my prebident,@adoof4814,https://www.youtube.com/watch?v=FsvJzfXZI18,,22/07/2024 20:55,0.0,0.0
why so happy secret service wa on the roof and they didnt see the idiot with an ar at the other roof before shoot,@jaatinejaatine1418,https://www.youtube.com/watch?v=FsvJzfXZI18,,22/07/2024 20:55,-0.13125,0.71875
the weird thing is doesnt have visible wound on his ear the slomo show it would have caused some serious damage,@drifternomad6962,https://www.youtube.com/watch?v=FsvJzfXZI18,,22/07/2024 20:55,-0.41666666666666663,0.8333333333333333
that jellied head is better candidate get my vote,@MrBritt216,https://www.youtube.com/watch?v=FsvJzfXZI18,,22/07/2024 20:55,0.5,0.5
i would have liked towarch the whole video but i had small child in earshot i dont understand why people have to have trash mouth,@karenbrown5199,https://www.youtube.com/watch?v=FsvJzfXZI18,,22/07/2024 20:54,0.18333333333333335,0.5333333333333333
elect harris ad randomly showed up in middle of video asking for money and saying that is crazy dictator interesting,@5hat_c.2004,https://www.youtube.com/watch?v=FsvJzfXZI18,,22/07/2024 20:54,0.040000000000000015,0.5599999999999999
this is this tasteful maybe you should take look in the mirror because youre being an idiot,@RailmanAMD,https://www.youtube.com/watch?v=FsvJzfXZI18,,22/07/2024 20:54,-0.8,0.8
greatest country in the world my arse,@markhammond9453,https://www.youtube.com/watch?v=FsvJzfXZI18,,22/07/2024 20:52,1.0,1.0
so were just gon na pretend your boy wasnt knuckle deep in his booty lmao,@jameswasilchuk9303,https://www.youtube.com/watch?v=FsvJzfXZI18,,22/07/2024 20:51,0.3,0.7
that absolutely show what really happened to jfk and how his brain were all over his limousine trunk not in the front seat killing shot wa from the grassy knoll not from the book depository oswald didnt kill jfk that wa coverup too thanks guy,@robinbanion3772,https://www.youtube.com/watch?v=FsvJzfXZI18,,22/07/2024 20:50,0.20000000000000004,0.43333333333333335
do we know it wa anyone actually said all i have heard wa ar also i have never messed with the gel how doe it compare in the ear area since the ear is cartilage i would think le stretchy than that wa all these these incident i wish they would give the specific of the rifle part breakdown etc could be certain piece used on them all to help connect certain event,@91GT347,https://www.youtube.com/watch?v=FsvJzfXZI18,,22/07/2024 20:50,0.10714285714285714,0.3419642857142857
youre good cusser,@carrow2250,https://www.youtube.com/watch?v=FsvJzfXZI18,,22/07/2024 20:50,0.7,0.6000000000000001
shooter but one wa scapegoat,@TBI-Firefighter-451,https://www.youtube.com/watch?v=FsvJzfXZI18,,22/07/2024 20:48,0.0,0.0
i hear that the process of dying your hair bright color tends to make you crazy,@RinksRides,https://www.youtube.com/watch?v=FsvJzfXZI18,,22/07/2024 20:47,0.050000000000000044,0.85
how missed is beyond i wa hitting man size target at metre with lee enfield first time on the range at fourteen year old,@ndog4773,https://www.youtube.com/watch?v=FsvJzfXZI18,,22/07/2024 20:47,0.175,0.26666666666666666
when wa the ladder put up did the bldg put the ladder up for the s to survey or afterwards to get to the rooooof did have scope or not like oswald crook had clear shot i had surmised that the downhill decline of the roadway in front of the texas book depository to be around degree giving oswald steady bullseye of the back of jfk head for hundred yard from the sixth floor in l i went to the texas book depository and perched at the sniper nest it wa an easy shot the decline in the roadway just a i had envisioned providing steady bullseye of the back of jfk head for hundred yard dealey plaza the end of camelot who were the sniper inside the building strange place to be sniper mayor reported police not available yet they supposedly climbed up on the roof how so all the cellphone video more than ten show cop on the roof one report said the viewfinder wa found by police half mile away where tried to enter the site just like jfk conspiracy theory to confound to deflect from the fbi negligence in not knowing about oswald and where wa read my book dealey plaza the end of camelot like oswald one to check with the rifle range to find out crook shooting ability oswald wa incredible talk with people who saw him shoot there are video on line to show where oswald shot and mysterious conspirator that drove him to the rifle range that wa never pursued it wa probably ruth paine neighbor who drove oswald to work some day buehler interview all over the internet nobody ever asked him about this i luv it to hear that local sniper were on the second floor of the building next door watching out thru window real ready reaction team were people in butler born dumb,@williamwells1862,https://www.youtube.com/watch?v=FsvJzfXZI18,,22/07/2024 20:47,0.09861111111111111,0.3657407407407407
i thought the left called u the conspiracy theorist they must have their own lanon lmfao,@JORDAN-CHRISTOPHERSPENCER,https://www.youtube.com/watch?v=FsvJzfXZI18,,22/07/2024 20:46,0.3,0.5
we didnt have to replicate the return shot but hell yeah,@Ash-zh5yg,https://www.youtube.com/watch?v=FsvJzfXZI18,,22/07/2024 20:46,0.0,0.0
man there should be month sympathy period or something before everyone start capitalizing on someone attempted murder cant tell you how many of these ive seen and im not even american damn capitalism,@yordannedelchev4784,https://www.youtube.com/watch?v=FsvJzfXZI18,,22/07/2024 20:46,0.25,0.25
rifle with moa accuracy and moa red dot could easily be off by or inch at that range even with perfectly aimed shot on stationary target,@stevelacombe5291,https://www.youtube.com/watch?v=FsvJzfXZI18,,22/07/2024 20:44,0.4777777777777778,0.6111111111111112
subscribed,@Stop-Anime,https://www.youtube.com/watch?v=FsvJzfXZI18,,22/07/2024 20:44,0.0,0.0
it wa matter of time,@f3arinaculum176,https://www.youtube.com/watch?v=FsvJzfXZI18,,22/07/2024 20:44,0.0,0.0
ok this help to understand more,@lorraineheck6702,https://www.youtube.com/watch?v=FsvJzfXZI18,,22/07/2024 20:44,0.5,0.5
how they all stand around the screen a year old,@Lantaarnpaal,https://www.youtube.com/watch?v=FsvJzfXZI18,,22/07/2024 20:42,0.1,0.2
i love how every liberal immediately pointed out that the loser wa wearing demolition ranch tshirt used that to say wa republican like premeditated assassin wouldnt put on disguise before walking rifle through crowd of goodhearted conservative climbing on roof theyre literally like well wasnt wearing rainbowcolored shirt his hair isnt bright green so this whole thing is trump own fault i think it prof that would have rather of given money to demolition ranch rather than buying trump shirt giving money directly to the republican party either way knew it would disguise him at trump rally,@sourkoyote,https://www.youtube.com/watch?v=FsvJzfXZI18,,22/07/2024 20:42,0.3166666666666667,0.5833333333333334
love you did this vid at mat range,@marshallart113,https://www.youtube.com/watch?v=FsvJzfXZI18,,22/07/2024 20:41,0.5,0.6
lot of cut for video supposed to show the truth whole ear expended like jelly with big hole but nothing really to see afterwards real ear doesnt act like that if heard about people loosing earlobe because of joule airsoft bb and one i saw on x told about alien or that the whole head would fly off you choosed those comment that probably are sarcasm just because you cant challenge the serious one,@IIXxSLAYERxXII,https://www.youtube.com/watch?v=FsvJzfXZI18,,22/07/2024 20:41,0.12708333333333335,0.4645833333333333
save your time,@karthanok6859,https://www.youtube.com/watch?v=FsvJzfXZI18,,22/07/2024 20:41,0.0,0.0
america isnt real place,@albertjm,https://www.youtube.com/watch?v=FsvJzfXZI18,,22/07/2024 20:40,0.2,0.30000000000000004
the thing is the termination since when is candidate faktualy president,@josephscyknight5305,https://www.youtube.com/watch?v=FsvJzfXZI18,,22/07/2024 20:40,0.0,0.0
are lot of american gun range really short in the uk i shoot at bisley where we are on the yard range throwing down range with our ww iron sight enfields d i am curious a i usually see video of very short range like more then yard,@Smudger40k,https://www.youtube.com/watch?v=FsvJzfXZI18,,22/07/2024 20:40,-0.0007936507936507908,0.3898412698412699
america land the stupid every presidential assassination and assassination attempt have been with gun definition of insanity doing something over and over expecting different result,@cheesycarrotsoup,https://www.youtube.com/watch?v=FsvJzfXZI18,,22/07/2024 20:39,-0.39999999999999997,0.8
nah dude definitely just took shrapnel and is telling old man story,@himbobaggins9673,https://www.youtube.com/watch?v=FsvJzfXZI18,,22/07/2024 20:38,0.05,0.35
i love how you clarified the difference between abe lincoln and shinzo abe a if the average american know anything about government outside america,@haveachocobar,https://www.youtube.com/watch?v=FsvJzfXZI18,,22/07/2024 20:38,0.0875,0.2625
