Comentario,Autor,URL_Video,Idioma,Fecha_Publicacion_Comentario
barely qualified to be groom of the stool,@flimnap4841,https://www.youtube.com/watch?v=p98CKNoGYfY,,15/07/2024 20:53
what horrible pick come on trump,@BDJIMMY,https://www.youtube.com/watch?v=p98CKNoGYfY,,15/07/2024 20:49
j d vance criminal history in his pas now we know trump criminal too,@Aussie_Hawaiian_boy,https://www.youtube.com/watch?v=p98CKNoGYfY,,15/07/2024 20:43
what the heck trump you chose this dude chose someone that everyone least expected i wa expecting him to chose bryon donalds vivek or even rubio who is this dude look bogus just a mike penny,@Godfirst986,https://www.youtube.com/watch?v=p98CKNoGYfY,,15/07/2024 20:42
rnc live update trump name jd vance a his vp pick republican convention kick off now trump been courting black and spanish vote all over the country and who doe pick a vice president bigot and any thing of color bad choice trump now wont get the cross over voter need to win the white house more will be commng out on vance,@stanleyarrington8603,https://www.youtube.com/watch?v=p98CKNoGYfY,,15/07/2024 20:35
very disappointed on this wrong choice zero experience in his s geesh jfk is not his wife hindu now we wont vote repub in week the smart choice is marco r,@Toddster-fo9bv,https://www.youtube.com/watch?v=p98CKNoGYfY,,15/07/2024 20:32
wait this guy used to talk about donny being terrible i assume only picked him to try to win ohio wasnt democrat at some point,@wanderlustendumado5396,https://www.youtube.com/watch?v=p98CKNoGYfY,,15/07/2024 20:31
my nefews wife brother wow,@rebelnightrider,https://www.youtube.com/watch?v=p98CKNoGYfY,,15/07/2024 20:29
good luck kennedy chance,@tamparocks,https://www.youtube.com/watch?v=p98CKNoGYfY,,15/07/2024 20:27
come at the king you best not misstrump,@CleetTheKid19,https://www.youtube.com/watch?v=p98CKNoGYfY,,15/07/2024 20:25
what horrible pick trump need to cut vance and pick someone else,@ShiggyMomo,https://www.youtube.com/watch?v=p98CKNoGYfY,,15/07/2024 20:21
mistake all that will happen by picking vance is solidifying hard right base you already had in your pocket the left is gon na play over and over in commercial vances negative comment against trump i like vance but picking him did nothing to move the ticket forward i would have chose someone that did advance the ticket female minority race black etc any of those would have moved the needle bad choice good guy,@Marine1111-p5x,https://www.youtube.com/watch?v=p98CKNoGYfY,,15/07/2024 20:16
you can just say president president donald trump,@Paratrooper891,https://www.youtube.com/watch?v=p98CKNoGYfY,,15/07/2024 20:16
vance supported nationwide abortion ban and even criticized exception for rape and incest actually said two wrong dont make right called social security and medicare the biggest roadblock to real fiscal sanity said woman should stay in violent marriage admits wouldnt have certified the election result immediately on january if hed been vice president and even said that he skeptical that penny wa in danger,@russk8091,https://www.youtube.com/watch?v=p98CKNoGYfY,,15/07/2024 20:14
why who is never trumper,@ifonlyunu994,https://www.youtube.com/watch?v=p98CKNoGYfY,,15/07/2024 20:14
trump just lost the presidential election by picking jd vance,@clothedwithstrengthanddignity,https://www.youtube.com/watch?v=p98CKNoGYfY,,15/07/2024 20:11
horrible horible horrible pick,@ninobrown5363,https://www.youtube.com/watch?v=p98CKNoGYfY,,15/07/2024 20:09
look kamala harris call joe biden racist bigot whats your point,@Marvinguigar,https://www.youtube.com/watch?v=p98CKNoGYfY,,15/07/2024 20:08
vivek wud have been better,@abhi739,https://www.youtube.com/watch?v=p98CKNoGYfY,,15/07/2024 20:04
what good is it to gain the world and forfeit your soul,@jaymunroe9238,https://www.youtube.com/watch?v=p98CKNoGYfY,,15/07/2024 20:04
vance is boring choice,@yojon4905,https://www.youtube.com/watch?v=p98CKNoGYfY,,15/07/2024 20:01
the first thing senator jd vance should do is challenge kamala harris to debate between now and election day,@realchris3472,https://www.youtube.com/watch?v=p98CKNoGYfY,,15/07/2024 20:01
jd vance true patriot albeit russian one,@rkey870,https://www.youtube.com/watch?v=p98CKNoGYfY,,15/07/2024 19:59
i remember jd vance wa talking alot of smack about felon don can someone check on uncle tim and make sure is ok,@spone9938,https://www.youtube.com/watch?v=p98CKNoGYfY,,15/07/2024 19:57
bahahahahaha time to go troll sen tim scott byron donald and other white idiot thinking they would be picked i freaking called it month agomy prediction skill are flawless i knew trump would be convicted in his criminal trial i knew his vp wouldnt be woman or person of color i knew obama wa gon na win first and second term i knew trump wa gon na win in i knew president biden wa gon na win in and i know president biden is gon na win second termmost democratic president always win second term the key are favoring president biden,@ebperformance8436,https://www.youtube.com/watch?v=p98CKNoGYfY,,15/07/2024 19:56
ill be voting for rfk jr now horrible pick strategically had picked tulsi it would have gained him vote undoubtedly vance burgum or rubio the opposite,@johns7530,https://www.youtube.com/watch?v=p98CKNoGYfY,,15/07/2024 19:55
an absolute clown show is this really what of american want a their leader disgraceful hillbilly and fraudsterbankruptconvict you deserve it dixie and hickville and youll get all the tripe for your vote,@markbeyerauthor,https://www.youtube.com/watch?v=p98CKNoGYfY,,15/07/2024 19:54
very disappointing news vance very very limited experience ohio is longer swing state dewine is quite liberal and his replacement selection for vances senate seat will be disaster,@patrickc3419,https://www.youtube.com/watch?v=p98CKNoGYfY,,15/07/2024 19:45
absolutely love this man jd is great american underdog story should be inspiring to all,@amyward8639,https://www.youtube.com/watch?v=p98CKNoGYfY,,15/07/2024 19:43
protect woman right to choose vote for bidenharris,@buddyairguy2249,https://www.youtube.com/watch?v=p98CKNoGYfY,,15/07/2024 19:42
didnt called trump hitler,@Noname123rr,https://www.youtube.com/watch?v=p98CKNoGYfY,,15/07/2024 19:39
trump and chucky,@misshattie6751,https://www.youtube.com/watch?v=V17UUU1HKso,,21/08/2024 13:12
god bless you jd thank you for making american job fentanyl your top priority ive lost family member to addiction congrats to your mom for year sobriety thank you for caring about regular american also for your service in the marine you give hope for the future,@leslovesliberty1776,https://www.youtube.com/watch?v=V17UUU1HKso,,16/07/2024 04:11
what wonderful young man j d vance whod thunk young boy with his life trial would grow up to be our beloved president trump vp pick only in america god blessing on you both,@catland1566,https://www.youtube.com/watch?v=V17UUU1HKso,,16/07/2024 03:08
magaohio,@CedricBurns-ue9nc,https://www.youtube.com/watch?v=V17UUU1HKso,,11/07/2024 20:46
i love the shirt let go brandon,@rosanacs9728,https://www.youtube.com/watch?v=V17UUU1HKso,,29/06/2024 22:29
im big sil,@justinfromgod941,https://www.youtube.com/watch?v=V17UUU1HKso,,14/06/2024 03:44
possible next vp,@chrisc6874,https://www.youtube.com/watch?v=V17UUU1HKso,,25/05/2024 11:55
ues good man tjat vance smart too and logical,@Starli7777,https://www.youtube.com/watch?v=V17UUU1HKso,,12/05/2024 04:04
where wa that statistic jd,@kurthurner7943,https://www.youtube.com/watch?v=V17UUU1HKso,,10/05/2024 17:28
jds wife is foreign born,@AintSkeerdNWO,https://www.youtube.com/watch?v=V17UUU1HKso,,15/04/2024 11:53
mr vance show his ignorance every time speaks very much like expresident trump is illsuited for any job that requires more than modicum of intelligence which is probably why is an acting politician,@brianbassett4379,https://www.youtube.com/watch?v=V17UUU1HKso,,14/04/2024 17:08
ohio for trump,@marybunner7038,https://www.youtube.com/watch?v=V17UUU1HKso,,25/03/2024 02:22
meu canal tem um vídeo onde você pode comprar boné do nosso presidente,@QualityofLive,https://www.youtube.com/watch?v=V17UUU1HKso,,23/03/2024 20:11
djt,@gloriainesramirez5833,https://www.youtube.com/watch?v=V17UUU1HKso,,23/03/2024 01:47
trump includes all american in what accomplished for the people,@darlenegoodall7797,https://www.youtube.com/watch?v=V17UUU1HKso,,20/03/2024 10:07
we will re elect djt,@janicefoundas9163,https://www.youtube.com/watch?v=V17UUU1HKso,,20/03/2024 01:44
fabulous,@janicefoundas9163,https://www.youtube.com/watch?v=V17UUU1HKso,,20/03/2024 01:43
great,@janicefoundas9163,https://www.youtube.com/watch?v=V17UUU1HKso,,20/03/2024 01:42
the anthem played the allegiance to jan traitor trump,@Butterflies58824,https://www.youtube.com/watch?v=V17UUU1HKso,,19/03/2024 22:37
trump wa riding on the coat tail of obamas economy had the house and the senate for his first two year and did not for health care infrastructure or the border just tax cut for the rich which added trillion to the deficit,@rzone1286,https://www.youtube.com/watch?v=V17UUU1HKso,,19/03/2024 14:06
trump is aiding and abetting the capitol attacker over his lie and ego is that not stated in the rd article of the th amendment,@rzone1286,https://www.youtube.com/watch?v=V17UUU1HKso,,19/03/2024 14:03
love trump,@LynnPulliam-u1i,https://www.youtube.com/watch?v=V17UUU1HKso,,19/03/2024 12:50
jd vance what an honorable man ohio is very lucky to have such fine senator,@hermanmunster714,https://www.youtube.com/watch?v=V17UUU1HKso,,19/03/2024 01:24
in america had million registered voter but over million vote were cast the election wa rigged and the election is getting rigged if you dont vote trump your not an american,@Davidd-xf7sy,https://www.youtube.com/watch?v=V17UUU1HKso,,18/03/2024 23:43
thanks vote,@chrisdeer5700,https://www.youtube.com/watch?v=V17UUU1HKso,,18/03/2024 23:36
trump totally humiliated vance during the campaign similar to scott in scbut thats what the gop want nowadays completely spineless individual who will do what theyre told wonder the party is disintegrating,@recoveredconservative,https://www.youtube.com/watch?v=V17UUU1HKso,,18/03/2024 23:34
we the real people of america got your back trump trump for president let go trump for president ny and nj love you trump my opinion,@EdwardMitchell-o4b,https://www.youtube.com/watch?v=V17UUU1HKso,,18/03/2024 22:10
is education so poor in the u that normal citizen can not make an educated informed and reasoned decision a to who the best character to be president of their country,@craigmurray4572,https://www.youtube.com/watch?v=V17UUU1HKso,,18/03/2024 18:41
may god bless the usa and our true president mr trump,@avengingcarma5525,https://www.youtube.com/watch?v=V17UUU1HKso,,18/03/2024 16:40
amen god bless donald trump and god bless mr vance god bless america,@GayleParks-h2i,https://www.youtube.com/watch?v=V17UUU1HKso,,18/03/2024 16:39
go trump,@kschirack3585,https://www.youtube.com/watch?v=V17UUU1HKso,,18/03/2024 16:24
trump president for the american people,@donniemitchell8804,https://www.youtube.com/watch?v=V17UUU1HKso,,18/03/2024 15:50
trump blood bath wa refering to u bisinesses being hurt by our government,@pirate7646,https://www.youtube.com/watch?v=V17UUU1HKso,,18/03/2024 13:33
trump for life,@TochukwuokorieHenry,https://www.youtube.com/watch?v=V17UUU1HKso,,18/03/2024 13:31
so youre asking for another bloodbathjd vance is supporting another january th attack on the capitalhe is supporting blood bathwatch out j t it might be your own blood this time,@feliciashea3506,https://www.youtube.com/watch?v=V17UUU1HKso,,18/03/2024 09:40
well that wa surely planned so obvious wish trump would stop trying to make fool of some of the people,@bonniebolan296,https://www.youtube.com/watch?v=V17UUU1HKso,,18/03/2024 02:33
it feel a if we are in civil war for democracy against bigotry and outlandish rhetoric potential threat and theory regardless if is talking about the auto industry or any entity of our nation united we must stand or divided we will fall,@rroibns888,https://www.youtube.com/watch?v=V17UUU1HKso,,18/03/2024 02:06
go president trump,@May12768,https://www.youtube.com/watch?v=V17UUU1HKso,,18/03/2024 01:07
under the president biden administration stock number have raised to record number dow jones nasdaq crime figure have dropped during the biden administration compared to during the trump administration weusa are drilling more oil right now more than weor any country ever in history another lie trump keep telling you about our weakfailing energy production a an americanme speaking to another american you i strongly advise you to please do your own fact checking and find credible news source because that man is misleading lot of people who support him and he playing all of you please seek the truth stop supporting that liar god bless america and u american thnx to all of the men and woman whove served in our armed force defend democracy,@energyasylum997,https://www.youtube.com/watch?v=V17UUU1HKso,,18/03/2024 00:56
jd vance jim jordan ouch doe ohio have anything to be proud about,@brianrohan8603,https://www.youtube.com/watch?v=V17UUU1HKso,,18/03/2024 00:27
america first,@roxiegimenez9298,https://www.youtube.com/watch?v=V17UUU1HKso,,17/03/2024 22:56
the only way the dems can stop him is by smearing his good name with bullst crime of them what are they scared of that really is gon na drain the swamp i really hope doe because it long over due we need american life first our country first money go out to any country until our country is fixed more homeless or family struggling to put food on the table dems send billion of tax payer dollar to other country like it there money wrong it we the people money and we are fed up with there lie and corruption why did biden have top secret file in his house how about for million reason for his book deal wake up people the whole blue system is broke you can not be so blind,@SteveSteve-fl7jh,https://www.youtube.com/watch?v=V17UUU1HKso,,17/03/2024 21:53
voting for trump,@ronaldwheeler6060,https://www.youtube.com/watch?v=V17UUU1HKso,,17/03/2024 21:48
clown,@P_listo,https://www.youtube.com/watch?v=V17UUU1HKso,,17/03/2024 21:09
my my keep supporting trump state will be dictator and remove the constitution kiss all your right and freedom goodbye trump lie right to your face and you believe his b trump wont be in the white house will be in the big house where belongs,@pattysmet8285,https://www.youtube.com/watch?v=V17UUU1HKso,,17/03/2024 21:08
adolf trump,@dennishehl2214,https://www.youtube.com/watch?v=V17UUU1HKso,,17/03/2024 21:06
god doesnt do anything for people like trump cant admit he wrong and is always right even his lie are right god wouldnt deal with trump even if god is real,@hokekeller14,https://www.youtube.com/watch?v=V17UUU1HKso,,17/03/2024 21:02
my wife and i were there trump wa worth the hour wait best president of my year lifetime,@alvincash3230,https://www.youtube.com/watch?v=V17UUU1HKso,,17/03/2024 20:42
president trump is the besttrump,@afroozm9413,https://www.youtube.com/watch?v=V17UUU1HKso,,17/03/2024 20:19
trump is gon na cut your social security if is president dont do it america,@stantonfriedman,https://www.youtube.com/watch?v=V17UUU1HKso,,17/03/2024 19:50
thanks,@mytwocentscounts,https://www.youtube.com/watch?v=V17UUU1HKso,,17/03/2024 19:47
love my president trump,@coco667,https://www.youtube.com/watch?v=V17UUU1HKso,,17/03/2024 19:00
the spirit is the lord jesus yeshua moving over the land waking up american to the beat of the drum of god almighty indivisible sovereign constitutional republic freedom is the cry and let that be american voting stand up for america president donald j trump and first lady melania trump with their family liberty bell ring,@BlancaHolland-xx9ny,https://www.youtube.com/watch?v=V17UUU1HKso,,17/03/2024 18:54
it time to take back our usa biden done nothing for people on s ssi ssd when gave u little money they took more back we wa put in hole and can not pay our bill out with biden,@karenkemp8985,https://www.youtube.com/watch?v=V17UUU1HKso,,17/03/2024 18:44
noits you there we in trump,@danielcantu6590,https://www.youtube.com/watch?v=V17UUU1HKso,,17/03/2024 18:43
trump maga best president ever,@williamcarrillo100,https://www.youtube.com/watch?v=V17UUU1HKso,,17/03/2024 18:34
jd vance would be an awesome vice president,@TruthMatters16,https://www.youtube.com/watch?v=V17UUU1HKso,,17/03/2024 18:23
jd nance is one of the few intelligent and honest politician down there in the swamp trump,@Soccox,https://www.youtube.com/watch?v=V17UUU1HKso,,17/03/2024 18:21
you lost in and you will lose in because all you care about is yourself,@SkyBlue-ci1nr,https://www.youtube.com/watch?v=V17UUU1HKso,,17/03/2024 18:18
doesnt want to go broke but want his follower to go broke for him smh,@SkyBlue-ci1nr,https://www.youtube.com/watch?v=V17UUU1HKso,,17/03/2024 18:12
trump fill arena biden fill diaper,@geraldboesen5037,https://www.youtube.com/watch?v=V17UUU1HKso,,17/03/2024 17:57
trump been stealing and lying all his life,@HerbertMitchell-u3m,https://www.youtube.com/watch?v=V17UUU1HKso,,17/03/2024 17:55
why did lie,@aynndaniels883,https://www.youtube.com/watch?v=V17UUU1HKso,,17/03/2024 17:43
from ohio love you president trump,@JeanetteMeadows-rf6tf,https://www.youtube.com/watch?v=V17UUU1HKso,,17/03/2024 17:37
moreno better not be rhino whats his stance on the second amendment never heard anything about it,@kimberlykovach6236,https://www.youtube.com/watch?v=V17UUU1HKso,,17/03/2024 17:30
foreign born really again blaming immigrant for getting the job born here wont take you mean only minimum pay job have been created b,@DejaVuSept11,https://www.youtube.com/watch?v=V17UUU1HKso,,17/03/2024 17:22
we the gop lowered the tax rate for corporate america in from already lower than you and i to jd trump help russia trump say putin is good they withhold any help for for defending from the country that pummels your city to dust with artillery they say for wasteful spending they take care of the rich and elite wa your tax rate wa last year ge aig didnt pay any tax in at least of the last year look it up there s of company tax free baby they keep you distracted w abortion ban and woke history book lgbt while they increased the tax deficit with corporate welfare they take care of the elite stir you up with all the distraction and while corporate america off shored all your job decade ago when ai get implemented the corporation who jd really serf and is owned by will have increased their profit at your expense lowered their taxe thanks trump and they will have pushed off all the displaced unemployed to the federal government brilliant you cant make this stuff up the gop is looking to reduce the power of the irs through manpower and budget limitation of course they do next is your social security you know because liberal and democrat spend so much why is it that exxon all the oil company get tax break ask jd see if will do anything about that,@JimHabash,https://www.youtube.com/watch?v=V17UUU1HKso,,17/03/2024 17:12
i guess we are seeing the true color these people,@elainedaniels1081,https://www.youtube.com/watch?v=V17UUU1HKso,,17/03/2024 16:55
donnie found his way in the most vulnerable of america fellow citizen and child of your mother the unided state awake from your sleep come out of the shadow of donald trump is your adversary his only devise is his own well been do not let him spoil your bag anymore,@oscarurizar1730,https://www.youtube.com/watch?v=V17UUU1HKso,,17/03/2024 16:25
didnt talk bad about trump what changed your tone jd,@armandofonseca5988,https://www.youtube.com/watch?v=V17UUU1HKso,,17/03/2024 16:20
love you,@BrendaDunn-j6p,https://www.youtube.com/watch?v=V17UUU1HKso,,17/03/2024 16:20
disorderly man to mental health and men of wisdom to the u government,@oscarurizar1730,https://www.youtube.com/watch?v=V17UUU1HKso,,17/03/2024 16:19
oh yeadid great a presidentpromise not to shutdown the country and week later roll over and shutdown the countrybiden kept it shutdown done with the tb corporate clown show,@rexroscoeroggaschjr7530,https://www.youtube.com/watch?v=V17UUU1HKso,,17/03/2024 16:18
best president we have ever had trump,@patfiumani5864,https://www.youtube.com/watch?v=V17UUU1HKso,,17/03/2024 16:16
there is something wrong with you if you align yourself with trump continues to tell his follower that the election wa stolenyet offer zero proof could exonerate himself simply by providing proof,@richardcook4111,https://www.youtube.com/watch?v=V17UUU1HKso,,17/03/2024 16:01
the dems are already million ahead why do you sleep while your bed are burning,@heinpowell3638,https://www.youtube.com/watch?v=V17UUU1HKso,,17/03/2024 15:20
not rally it cult gathering call it like it really is,@JRN007,https://www.youtube.com/watch?v=V17UUU1HKso,,17/03/2024 14:49
ummm can ohio change the law so that minor speeding ticket is not misdemeanor just asking the fascist jd vance,@JRN007,https://www.youtube.com/watch?v=V17UUU1HKso,,17/03/2024 14:43
i tried to leave thumb up but it will not work here,@Bob-bb3ur,https://www.youtube.com/watch?v=V17UUU1HKso,,17/03/2024 14:40
thats america finest president donald j trump,@PatsyNunez-dv6tb,https://www.youtube.com/watch?v=V17UUU1HKso,,17/03/2024 14:35
trump make america great again,@tuyettruong8220,https://www.youtube.com/watch?v=V17UUU1HKso,,17/03/2024 14:30
jd vince what very great guy,@quietbeers2265,https://www.youtube.com/watch?v=V17UUU1HKso,,17/03/2024 14:12
we all need to vote we need the popular vote a well a the electoral college r nebraska,@crazyredhare,https://www.youtube.com/watch?v=V17UUU1HKso,,17/03/2024 14:04
meanwhile biden cant fill phone booth,@michaelmurphy6195,https://www.youtube.com/watch?v=V17UUU1HKso,,17/03/2024 13:59
maga tear will flow big time in novemberand i cant wait,@JR-xj2vr,https://www.youtube.com/watch?v=V17UUU1HKso,,17/03/2024 13:41
i truthfully believe that the future of america depends on electing trump,@danaday7266,https://www.youtube.com/watch?v=V17UUU1HKso,,17/03/2024 13:33
president trump usa usa usa,@EdwardKelly-vi9sg,https://www.youtube.com/watch?v=V17UUU1HKso,,17/03/2024 13:29
trump maga,@Truckers2024,https://www.youtube.com/watch?v=V17UUU1HKso,,17/03/2024 13:25
bliind men speaks,@lloydgill2718,https://www.youtube.com/watch?v=V17UUU1HKso,,17/03/2024 13:19
jd vance is good looking guy to top it off he on the right side go trump america first,@iwillrocknroll4eva,https://www.youtube.com/watch?v=V17UUU1HKso,,17/03/2024 13:19
epstein report come out in july,@CrotchGoblins709,https://www.youtube.com/watch?v=V17UUU1HKso,,17/03/2024 13:11
graceful sincere caring,@DB-MH11,https://www.youtube.com/watch?v=-BFDbzfz5QE,,02/11/2024 05:38
what class act beautiful lady,@RadaRada-zx4of,https://www.youtube.com/watch?v=-BFDbzfz5QE,,02/11/2024 04:43
usha is very beautifil,@dayd7527,https://www.youtube.com/watch?v=-BFDbzfz5QE,,02/11/2024 03:59
she is stunning the left doesnt have classy and intelligent woman,@Aleksssssssss,https://www.youtube.com/watch?v=-BFDbzfz5QE,,02/11/2024 00:24
lol,@Jawhead1991,https://www.youtube.com/watch?v=-BFDbzfz5QE,,01/11/2024 23:58
i agree,@siripornmcdevitt178,https://www.youtube.com/watch?v=-BFDbzfz5QE,,30/10/2024 01:07
wow amazing intelligent woman jd lucy man trump and jd,@maidarayis9771,https://www.youtube.com/watch?v=-BFDbzfz5QE,,28/10/2024 23:34
what breath of fresh air usha vance would be wonderful future first lady,@Sparklemesilly1,https://www.youtube.com/watch?v=-BFDbzfz5QE,,28/10/2024 22:48
profiling race is the greatest threat to america,@viccint6388,https://www.youtube.com/watch?v=-BFDbzfz5QE,,28/10/2024 13:47
future first lady one we can be very proud of,@PeteHoward-i2c,https://www.youtube.com/watch?v=-BFDbzfz5QE,,28/10/2024 05:40
usha say goodbye to your selfesteem,@RomyArena,https://www.youtube.com/watch?v=-BFDbzfz5QE,,27/10/2024 23:44
beautiful beautiful great speech you are blessed to have him and we are blessed to have him a the vp of america proud of him thanks for the junior too jd can make america great again with god everything is possible is great man of god man of integrity we have watched the movie hillbilly elegy and very thankful for him a become somebody very very special person masterpiece,@Angelmin-qg4fk,https://www.youtube.com/watch?v=-BFDbzfz5QE,,26/10/2024 14:13
we hope trump becomes president is articulate clear and talk straight and to the point unlike harris enough of her word salad what doe she stand for really made country carry their weight and stood strong against korea china and iran so much so that they want to assassinate him if it werent for covid trump would have made peace in the middle east during his presidency the economy wa strong world leader respected the u and important legislation wa passed would have gone down a one of the best president of the last few decade sadly democrat want to win by cheating this is obvious by the law that are being passed making it illegal to be asked to show id this is unbelievable in addition the democrat are suing border state for putting up fence and are bussing illegal immigrant to swing state if it were up to the democrat and i wa democrat until few year ago the u would turn into party system they complain about maintaining the constitution and democracy and are doing everything in their power to change the rule so they can win they are trying to unfairly turn all the state into blue state by using illegal immigrant to do it shame on themit is amazing that with legacy medium printing lie about him and despite the legal system being weaponized against him the people can see through the lie,@user-nm5ep3rj7o,https://www.youtube.com/watch?v=-BFDbzfz5QE,,26/10/2024 11:54
wow what woman she is real indian woman and not kamala,@tamtamm1743,https://www.youtube.com/watch?v=-BFDbzfz5QE,,24/10/2024 00:30
omg trump chose him for his wife too with an indian heritage,@IriLana-Eve-El,https://www.youtube.com/watch?v=-BFDbzfz5QE,,23/10/2024 21:28
vances wife carry this page book around with her on the campaign trail mein kampf,@sirloin869,https://www.youtube.com/watch?v=-BFDbzfz5QE,,23/10/2024 13:27
well i can see the very nice first lady in the soo future i believe usa need young leader,@jannethandrade71,https://www.youtube.com/watch?v=-BFDbzfz5QE,,20/10/2024 11:58
usha is intelligent elegant,@ileanacabrera9716,https://www.youtube.com/watch?v=-BFDbzfz5QE,,19/10/2024 13:09
beautiful lady you look so good without your hair covering your right face,@Gord4728,https://www.youtube.com/watch?v=-BFDbzfz5QE,,19/10/2024 07:04
one eyed woman always bug,@leeparker5310,https://www.youtube.com/watch?v=-BFDbzfz5QE,,17/10/2024 07:28
beautiful family god bless you and your family too,@patpachuilo9452,https://www.youtube.com/watch?v=-BFDbzfz5QE,,17/10/2024 00:18
she is classy,@michellez127,https://www.youtube.com/watch?v=-BFDbzfz5QE,,16/10/2024 02:13
indian woman like any ethnicity can be very beautiful like usha but they should not play yen in the witcher,@allhopeabandon7831,https://www.youtube.com/watch?v=-BFDbzfz5QE,,14/10/2024 23:03
я думаю что jd это следующий президент usa после дональда трампа,@natalyanazarenko61,https://www.youtube.com/watch?v=-BFDbzfz5QE,,14/10/2024 20:58
she is not what she seems she is not christian,@G.O.P.,https://www.youtube.com/watch?v=-BFDbzfz5QE,,13/10/2024 14:49
let all pray jd vance dont face the fate of mike penny,@Joe18-y9p,https://www.youtube.com/watch?v=-BFDbzfz5QE,,12/10/2024 21:01
he very ambitious man who change his ethic more often than traffic light change color not someone to be politician who governs on behalf of the people intelligence is an excellent quality to posse but without moral and firm ethic they mean nothing,@monkmell,https://www.youtube.com/watch?v=-BFDbzfz5QE,,11/10/2024 09:59
usha is an amazing speaker intelligent sincere completely charmingbeautiful believable,@purplelilacs6706,https://www.youtube.com/watch?v=-BFDbzfz5QE,,09/10/2024 22:18
and she is damn embarrassed being tied to this racist freak,@guymcdonald1240,https://www.youtube.com/watch?v=-BFDbzfz5QE,,09/10/2024 20:05
imo rnc look classier than dnc,@NhungNguyen-zf3bh,https://www.youtube.com/watch?v=-BFDbzfz5QE,,09/10/2024 13:48
good speaker,@JeordieFellner,https://www.youtube.com/watch?v=-BFDbzfz5QE,,09/10/2024 05:34
i wish she would put barrette on her hair though,@JeordieFellner,https://www.youtube.com/watch?v=-BFDbzfz5QE,,09/10/2024 05:33
yes breath of fresh air,@tinalaplaca6638,https://www.youtube.com/watch?v=-BFDbzfz5QE,,09/10/2024 04:19
when vance win with her indian wife hopefully india will support usa not scamming american anymore especially senior citizen india is well known for scamming american big time,@faithgarcia8492,https://www.youtube.com/watch?v=-BFDbzfz5QE,,08/10/2024 23:05
she is such beautiful woman wellspoken smart and seems like sweet person she need new stylist for that hair thoijs lol,@ajamiyamoto331,https://www.youtube.com/watch?v=-BFDbzfz5QE,,08/10/2024 13:14
cant she do something about her hair covering her face it must be irritating falling over her eye,@wqv5423ln,https://www.youtube.com/watch?v=-BFDbzfz5QE,,08/10/2024 12:40
awww usha is lovely elegant witty articulate and clearly adores her husband so refreshing,@jackiecasey8221,https://www.youtube.com/watch?v=-BFDbzfz5QE,,08/10/2024 06:07
daren spur,@JimMignon-o2h,https://www.youtube.com/watch?v=-BFDbzfz5QE,,07/10/2024 14:56
tierra trafficway,@CarterNorton-o5m,https://www.youtube.com/watch?v=-BFDbzfz5QE,,07/10/2024 12:19
such lovely sincere woman and ushas story of their early relationship also go to show how flexible and accommodating jd can be toward other people value and lifestyle imagine beef potato american man learning to cook indian vegetarian meal for her mother i really enjoyed ushas heartfelt introduction for her husband jd vance,@KerrieRedgate,https://www.youtube.com/watch?v=-BFDbzfz5QE,,07/10/2024 09:05
showing one eye mean fighting,@js913,https://www.youtube.com/watch?v=-BFDbzfz5QE,,07/10/2024 08:51
quigley street,@GlenPeverelle-u4l,https://www.youtube.com/watch?v=-BFDbzfz5QE,,07/10/2024 06:33
shes so much an asset for her husband jd vance and america so vote trumpvance this november the trump team will do well for america and the world,@hgdon-homeiswheretreesare-9239,https://www.youtube.com/watch?v=-BFDbzfz5QE,,07/10/2024 04:04
lesch bypass,@JosephVicky-h6u,https://www.youtube.com/watch?v=-BFDbzfz5QE,,06/10/2024 20:13
she is beautiful whats an amazing vice president jd vance will be,@rookdebpoye6166,https://www.youtube.com/watch?v=-BFDbzfz5QE,,06/10/2024 19:29
hmm really,@animvenus7661,https://www.youtube.com/watch?v=-BFDbzfz5QE,,05/10/2024 20:10
her hair is disaster her voice is very sweet,@justinewong1998,https://www.youtube.com/watch?v=-BFDbzfz5QE,,05/10/2024 16:18
stepford wife,@JoS-fp6bk,https://www.youtube.com/watch?v=-BFDbzfz5QE,,05/10/2024 07:06
i want her to be the second lady,@qpianist,https://www.youtube.com/watch?v=-BFDbzfz5QE,,05/10/2024 04:24
she seems bright and sweet,@PollyPatriot,https://www.youtube.com/watch?v=-BFDbzfz5QE,,04/10/2024 15:05
hi there im married so i have to go now,@audiolego,https://www.youtube.com/watch?v=-BFDbzfz5QE,,04/10/2024 00:11
doe she have grey hair,@farnio,https://www.youtube.com/watch?v=-BFDbzfz5QE,,03/10/2024 20:17
she seems genuine,@waynepayne9875,https://www.youtube.com/watch?v=-BFDbzfz5QE,,02/10/2024 13:42
sadly hindu will support anything or anyone that serf themselves,@sonia68ish,https://www.youtube.com/watch?v=-BFDbzfz5QE,,02/10/2024 06:53
i feel for her,@tutumomo5167,https://www.youtube.com/watch?v=-BFDbzfz5QE,,01/10/2024 22:30
she look lot older than,@LetsGoRissa,https://www.youtube.com/watch?v=-BFDbzfz5QE,,30/09/2024 20:26
another imigrant wife i taught the gop hate immigrant,@loann6809,https://www.youtube.com/watch?v=-BFDbzfz5QE,,29/09/2024 23:05
nelda stream,@LahomaCiskowski-n8w,https://www.youtube.com/watch?v=-BFDbzfz5QE,,29/09/2024 04:52
